,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time
99,2658,1331034252,jaunpurpolice,2013-04-06 08:23:34,132,5538,147.0,"Jaunpur, India",0.1,0.7,2.933333333333333,8.066666666666666,8.1,25194,0,2019-04-23 14:45:45
100,2688,809649300762480640,BngWeather,2016-12-16 06:40:10,142,5510,140.0,"Bengaluru, India",0.8666666666666667,0.5,0.7,50.03333333333333,24.03333333333333,6147,0,2019-04-23 14:45:45
101,2718,792306564170297344,UdhampurPolice,2016-10-29 10:06:20,31,5238,153.0,"Udhampur, Jammu And Kashmir",0.0,0.9666666666666668,1.1666666666666667,3.6666666666666665,19.633333333333333,681,0,2019-04-23 14:45:45
102,2748,826734320018661378,DHFWKA,2017-02-01 10:09:56,94,1286,1734.0,"Karnataka, India",0.9,1.0666666666666669,0.0,1.5666666666666669,7.633333333333334,1467,0,2019-04-23 14:45:45
103,2778,3657712400,digilocker_ind,2015-09-23 08:32:50,160,15500,20.0,"New Delhi, Delhi",0.03333333333333333,0.7666666666666667,1.7666666666666666,3.2666666666666666,8.933333333333334,1317,0,2019-04-23 14:45:45
104,2808,874989339314241538,BaramullaPolice,2017-06-14 13:58:09,160,6128,145.0,"Baramulla J&K,INDIA🇮🇳",0.16666666666666666,0.7,1.2,43.4,28.53333333333333,533,0,2019-04-23 14:45:45
105,2838,264681786,KashmirPolice,2011-03-12 08:41:12,90,14163,96.0,0,1.3666666666666667,0.3,0.9333333333333332,9.4,15.166666666666664,6601,0,2019-04-23 14:45:45
106,2868,1068730438234005505,DistrictPolice1,2018-12-01 04:56:07,71,40,73.0,"Chitradurga, India",0.6333333333333333,0.6666666666666666,0.4,10.666666666666666,0.8,165,0,2019-04-23 14:45:45
107,2898,739812041955889152,Tripura_Police,2016-06-06 13:31:51,33,2085,38.0,"Agartala, India",0.5333333333333333,0.6333333333333333,1.4333333333333331,31.73333333333333,14.7,285,0,2019-04-23 14:45:45
108,2928,4843765218,JmuKmrPolice,2016-02-01 09:02:47,138,60584,176.0,"Jammu, Srinagar",0.2,0.03333333333333333,1.0,8.066666666666666,0.0,7047,0,2019-04-23 14:45:45
109,2958,907952401486725122,PoliceRajasthan,2017-09-13 13:01:36,152,37987,233.0,"Jaipur, India",1.6,1.4666666666666666,0.9333333333333332,73.9,155.16666666666666,1663,0,2019-04-23 14:45:45
110,2988,3306790844,assampolice,2015-08-05 09:23:53,97,12819,98.0,"Guwahati, Assam",0.0,0.6,5.6,78.2,68.4,1168,0,2019-04-23 14:45:45
111,3018,2842306788,hydcitypolice,2014-10-06 12:54:15,135,124721,181.0,Hyderabad,0.06666666666666668,0.4,4.2,1.7333333333333334,3.033333333333333,33073,0,2019-04-23 14:45:45
112,3048,3412395613,KolkataPolice,2015-09-01 07:23:39,100,664916,22.0,"18 Lalbazar St. Kolkata-1,WB",0.3333333333333333,0.6,0.9666666666666668,9.366666666666667,39.16666666666666,2944,0,2019-04-23 14:45:45
113,3078,143766231,dtptraffic,2010-05-14 10:06:44,40,1156777,21.0,"India, Delhi",0.0,0.8666666666666667,6.2666666666666675,0.6333333333333333,3.1333333333333333,153973,0,2019-04-23 14:45:45
114,3108,959681983755546624,AhmedabadPolice,2018-02-03 06:56:29,96,25084,24.0,"Ahmedabad, Gujarat",0.7,1.1,4.9,63.0,195.6,2850,0,2019-04-23 14:45:45
115,3138,805702426338545664,GujaratPolice,2016-12-05 09:16:42,102,29657,71.0,"Gandhinagar, Gujarat, India",0.4666666666666667,1.6,1.2666666666666666,112.6,651.0666666666667,582,0,2019-04-23 14:45:45
116,3168,626218913,CPDelhi,2012-07-04 06:32:12,153,146190,11.0,"Delhi, India",0.4,0.5333333333333333,0.6666666666666666,119.96666666666668,384.06666666666666,835,0,2019-04-23 14:45:45
117,3198,1100927498,DDNewsLive,2013-01-18 13:04:45,134,2479105,38.0,"New Delhi, India",0.5666666666666667,0.9666666666666668,0.03333333333333333,14.833333333333336,53.43333333333333,139376,0,2019-04-23 14:45:45
118,3228,784705308832694272,IAF_MCC,2016-10-08 10:41:39,45,561004,21.0,"New Delhi,India",0.8666666666666667,0.8666666666666667,0.3333333333333333,281.1,1608.5666666666666,2729,0,2019-04-23 14:45:45
119,3258,789327837727559680,CISFHQrs,2016-10-21 04:49:56,126,154444,100.0,I N D I A,0.6333333333333333,1.0333333333333334,0.36666666666666653,10.366666666666667,105.9,6941,0,2019-04-23 14:45:45
120,3288,1090631910693486593,SiManojThakur1,2019-01-30 15:24:45,51,472,859.0,"Ahraura, India",0.7,0.7,1.3,8.166666666666666,26.766666666666666,179,0,2019-04-23 14:45:45
121,3318,723503384205103104,VikramA79117869,2016-04-22 13:27:03,155,470,25.0,गौतमबुद्धनगर (उत्तर प्रदेश),0.4,0.4666666666666667,2.0,425.9,0.4666666666666667,17320,0,2019-04-23 14:45:45
122,3338,723503384205103104,VikramA79117869,2016-04-22 13:27:03,155,472,25.0,गौतमबुद्धनगर (उत्तर प्रदेश),0.4,0.4666666666666667,2.0,425.9,0.4666666666666667,17320,0,2019-04-23 14:45:45
123,3378,1084122776665874433,GuwahatiPol,2019-01-12 16:19:46,73,739,28.0,"Guwahati, India",0.36666666666666653,0.4,1.0666666666666669,169.23333333333332,11.133333333333333,26,0,2019-04-23 14:45:45
124,3434,959681983755546624,AhmedabadPolice,2018-02-03 06:56:29,96,25085,24.0,"Ahmedabad, Gujarat",0.7,1.1,4.9,63.0,195.6,2850,0,2019-04-23 14:45:45
125,3475,136182704,venkatashok,2010-04-23 07:02:52,0,106,618.0,"Greater Noida, India",0.43333333333333335,0.4,0.9666666666666668,794.0333333333333,0.5,77,0,2019-04-23 14:45:45
126,3505,3263041614,bareillytraffic,2015-07-01 09:21:21,137,1390,36.0,"Bareilly, Uttar Pradesh",0.8666666666666667,0.16666666666666666,0.7666666666666667,114.93333333333334,0.26666666666666666,5341,0,2019-04-23 14:45:45
127,3535,1107605032801718274,ECISVEEP,2019-03-18 11:29:52,160,39371,63.0,0,0.9,1.0333333333333334,0.9666666666666668,8.1,20.1,1127,0,2019-04-23 14:45:45
128,3565,1017345376385314816,DmHapur,2018-07-12 09:50:13,0,620,1152.0,0,2.8,0.7333333333333333,2.066666666666667,39.6,1.6666666666666667,3767,0,2019-04-23 14:45:45
129,3595,1106232915178987520,DEHRA_CHOKI,2019-03-14 16:37:34,41,16,29.0,"Moradabad, India",0.16666666666666666,0.8333333333333334,0.6333333333333333,7.2,4.933333333333334,58,0,2019-04-23 14:45:45
130,3625,389910518,ceoup,2011-10-13 05:29:52,139,4905,44.0,uttar pradesh,2.3666666666666667,0.9333333333333332,0.4666666666666667,3.8333333333333335,3.7,2030,0,2019-04-23 14:45:45
131,3655,981046046804664320,uttarakhandcops,2018-04-03 05:49:39,67,2917,38.0,"Dehradun, India",0.36666666666666653,0.7,0.7666666666666667,9.333333333333334,38.86666666666667,786,0,2019-04-23 14:45:45
